Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot23,"Kiki",normal,7,Failed,"Gas Station Sniping","Gas Station Sniping: Objective #2","1","16:30:04","16:30:29",
Bot23,"Kiki",normal,7,Failed,"Gas Station Sniping","Gas Station Sniping: Objective #1","1","16:30:30","16:30:30",
Bot23,"Kiki",normal,7,Completed,"Power Station Sniping","Power Station Sniping: Objective #3","2","16:30:31","16:32:12",
Bot23,"Kiki",normal,7,Completed,"Power Station Sniping","Power Station Sniping: Objective #2","2","16:32:17","16:33:19",
Bot23,"Kiki",normal,7,Failed,"Power Station Sniping","Power Station Sniping: Objective #1","2","16:33:24","16:38:31",
Bot27,"SUPERBUBU3000",normal,22,Completed,"Colleagues - Part 1","Zone ter_023_area_3_1","1","16:23:25","16:23:49",
Bot27,"SUPERBUBU3000",normal,22,Failed,"Colleagues - Part 1","Zone ter_023_area_1_1","1","16:23:54","16:35:00",
Bot28,"BrandoTheDev",normal,12,Failed,"Humanitarian Supplies","Zone place_peacemaker_005_N2","1","16:23:25","16:26:37",
Bot29,"PoppleO",normal,1,Archived,"Cottage Garage","Cottage Garage: Objective #1","1","16:23:54","16:25:43",
Bot29,"PoppleO",normal,1,Completed,"Resort Sniping","Resort Sniping: Objective #1","4","16:25:48","16:31:43",
Bot29,"PoppleO",normal,1,Failed,"Power Station Sniping 2","Power Station Sniping 2: Objective #1","2","16:31:48","16:40:27",
Bot37,"iDkGK",normal,21,Failed,"Anesthesia","Zone prapor_022_area_3","1","16:25:24","16:37:33",
Bot37,"iDkGK",normal,21,Pending,"Anesthesia","Zone prapor_022_area_2","1","16:38:03","N/A",
Bot37,"iDkGK",normal,21,Failed,"Sanitar's House","Sanitar's House: Objective #1","1","16:42:36","16:42:36",
Bot37,"iDkGK",normal,21,Completed,"Cottage Garage","Cottage Garage: Objective #1","1","16:42:41","16:42:57",
Bot37,"iDkGK",normal,21,Completed,"West Cottage","West Cottage: Objective #1","3","16:43:02","16:44:15",
Bot37,"iDkGK",normal,21,Active,"Scav Island Sniping","Scav Island Sniping: Objective #3","2","16:44:21","N/A",
Bot36,"oroku",normal,27,Failed,"Anesthesia","Zone prapor_022_area_3","1","16:25:25","16:46:36",
Bot50,"GrooveypenguinX",normal,30,Pending,"Health Care Privacy - Part 1","Zone ter_013_area_1","1","16:28:25","N/A",
Bot49,"Barlog_M",normal,15,Completed,"Wet Job - Part 3","Zone place_peacemaker_010_3","1","16:28:25","16:28:41",
Bot49,"Barlog_M",normal,15,Active,"Eagle Eye","Zone place_peacemaker_004_N2","1","16:28:46","N/A",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #9","1","16:29:12","16:29:13",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #8","1","16:29:18","16:29:18",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #7","1","16:29:23","16:29:40",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #6","1","16:29:45","16:30:00",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #5","1","16:30:06","16:30:07",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #4","1","16:30:12","16:30:41",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Completed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #3","1","16:30:46","16:31:48",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #2","1","16:31:53","16:32:01",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #1","1","16:32:06","16:32:12",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #9","1","16:32:17","16:32:32",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #8","1","16:32:37","16:32:55",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #6","1","16:33:00","16:33:22",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #10","1","16:33:27","16:33:38",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #7","1","16:33:44","16:34:08",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #5","1","16:34:13","16:40:07",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Completed,"Resort West Wing Basement","Resort West Wing Basement: Objective #1","1","16:40:12","16:46:07",
Bot58,"Ашот Робин (TetrisGG)",normal,1,Active,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #1","1","16:46:12","N/A",
Bot59,"LuckyCharmT",normal,16,Completed,"Signal - Part 1","Zone place_SIGNAL_01_2","1","16:29:17","16:31:14",
Bot59,"LuckyCharmT",normal,16,Failed,"Signal - Part 1","Zone place_SIGNAL_01_1","1","16:31:19","16:34:09",
Bot60,"openingspark860",normal,5,Failed,"Pier Sniping","Pier Sniping: Objective #1","1","16:29:17","16:34:33",
Bot61,"Capital_Grin",normal,21,Completed,"Scrap Metal","Zone place_peacemaker_003_N3","1","16:29:17","16:39:40",
Bot61,"Capital_Grin",normal,21,Active,"Scrap Metal","Zone place_peacemaker_003_N1","1","16:40:10","N/A",
Bot62,"Владик Елдак (白闲者)",normal,1,Active,"Priest's House","Priest's House: Objective #1","1","16:29:39","N/A",
Bot66,"NastyInc",normal,16,Active,"Scav Island Sniping","Scav Island Sniping: Objective #1","1","16:30:15","N/A",
Bot69,"Мелентий Сопля (hughz001)",normal,1,Active,"Pier","Pier: Objective #3","1","16:30:43","N/A",
Bot67,"Кот Топорист (archon0ne)",normal,1,Failed,"Pier","Pier: Objective #3","1","16:30:43","16:31:46",
Bot78,"Кэл Бидон (Massivesoft)",normal,1,Active,"Smuggler's Base Perimeter","Smuggler's Base Perimeter: Objective #1","2","16:32:13","N/A",
Bot81,"3371",normal,5,Active,"Bus Terminal","Bus Terminal: Objective #1","1","16:34:18","N/A",
Bot87,"Степан Песняр (ThatGuyXIV)",normal,1,Completed,"Cabins","Cabins: Objective #2","1","16:36:44","16:36:47",
Bot88,"XkaOnslaught",normal,7,Active,"Pier","Pier: Objective #3","1","16:37:57","N/A",
Bot90,"captainfoam",normal,4,Failed,"Crane Sniping","Crane Sniping: Objective #4","1","16:37:57","16:47:12",
Bot94,"Виталя Петух (SamSWAT)",normal,1,Active,"Crane","Crane: Objective #2","1","16:38:58","N/A",
Bot96,"Kiobu",normal,25,Completed,"Scav Island Sniping","Scav Island Sniping: Objective #2","2","16:39:18","16:41:12",
Bot96,"Kiobu",normal,25,Active,"Scav Island Sniping","Scav Island Sniping: Objective #3","2","16:41:17","N/A",
Bot98,"Веня Директор (老人)",normal,1,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","16:39:41","16:45:35",
Bot98,"Веня Директор (老人)",normal,1,Pending,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #3","1","16:45:40","N/A",
Bot105,"Lacyway",normal,3,Completed,"Crane","Crane: Objective #2","1","16:42:26","16:43:32",
Bot105,"Lacyway",normal,3,Completed,"Crane","Crane: Objective #1","1","16:43:38","16:44:21",
Bot105,"Lacyway",normal,3,Failed,"Crane Sniping","Crane Sniping: Objective #2","2","16:44:26","16:46:00",
Bot104,"MadByte",normal,35,Pending,"Crane","Crane: Objective #2","1","16:42:26","N/A",
Bot106,"DasWulf",normal,17,Pending,"Weather Station","Weather Station: Objective #1","1","16:42:27","N/A",
Bot107,"Styrr",normal,17,Pending,"Crane Sniping","Crane Sniping: Objective #3","1","16:42:37","N/A",
Bot107,"Styrr",normal,17,Active,"Crane Sniping","Crane Sniping: Objective #4","1","16:42:37","N/A",
Bot108,"HalfPotato",normal,26,Pending,"Weather Station","Weather Station: Objective #1","1","16:42:37","N/A",
Bot112,"defonotmaple",normal,22,Completed,"Crane Sniping","Crane Sniping: Objective #1","2","16:43:57","16:45:27",
Bot112,"defonotmaple",normal,22,Completed,"Crane Sniping","Crane Sniping: Objective #2","2","16:45:28","16:48:58",
Bot115,"Crackbone",normal,26,Pending,"Gas Station Sniping","Gas Station Sniping: Objective #1","1","16:44:20","N/A",
Bot114,"TinglePlayerParkov",normal,28,Active,"Village","Village: Objective #4","1","16:44:20","N/A",
Bot117,"Захар Щекотун (GopnikWarrior)",normal,1,Active,"Pier","Pier: Objective #3","1","16:44:49","N/A",
Bot120,"Akiw",normal,9,Completed,"Weather Station","Weather Station: Objective #1","2","16:45:28","16:45:55",
Bot120,"Akiw",normal,9,Completed,"Weather Station","Weather Station: Objective #2","3","16:46:01","16:48:49",
Bot120,"Akiw",normal,9,Pending,"Weather Station Tower Sniping","Weather Station Tower Sniping: Objective #1","1","16:48:57","N/A",
Bot125,"Коля Меченый (Basuro)",normal,1,Active,"Lighthouse Extract Sniper Area","Lighthouse Extract Sniper Area: Objective #1","1","16:46:24","N/A",
Bot127,"PaPaSamBuBu",normal,21,Pending,"Power Station","Power Station: Objective #2","1","16:47:26","N/A",
Bot126,"dav1dct",normal,18,Completed,"Power Station","Power Station: Objective #2","1","16:47:26","16:47:35",
Bot126,"dav1dct",normal,18,Completed,"Power Station","Power Station: Objective #3","1","16:47:40","16:48:09",
Bot126,"dav1dct",normal,18,Failed,"Power Station","Power Station: Objective #1","1","16:48:14","16:48:36",
Bot126,"dav1dct",normal,18,Active,"Resort East Wing 1st Floor","Resort East Wing 1st Floor: Objective #1","1","16:48:42","N/A",
Bot129,"Кися Штакет (Tariyihika)",normal,1,Completed,"Village","Village: Objective #3","1","16:47:48","16:48:00",
Bot133,"Порфирий Горелый (ANIME)",normal,1,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #8","1","16:48:43","16:48:52",
Bot133,"Порфирий Горелый (ANIME)",normal,1,Pending,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #1","1","16:48:57","N/A",
Bot134,"Стас Левый (7 TO 14 FERAL HOGS)",normal,1,Failed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #1","1","16:48:43","16:48:48",
Bot134,"Стас Левый (7 TO 14 FERAL HOGS)",normal,1,Pending,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #2","1","16:48:53","N/A",
Bot135,"Oraceon",normal,24,Active,"Lighthouse Extract Sniper Area","Lighthouse Extract Sniper Area: Objective #1","1","16:48:50","N/A",
