Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot21,"7 TO 14 FERAL HOGS",normal,15,Failed,"Supply Plans","Item Secure Folder 0052","1","09:25:55","09:28:56",
Bot19,"1nco",normal,11,Completed,"The Survivalist Path - Thrifty","Zone huntsman_005_1","2","09:25:55","09:32:46",
Bot19,"1nco",normal,11,Failed,"The Survivalist Path - Thrifty","Zone huntsman_005_2","1","09:32:51","09:35:16",
Bot49,"Пётр Упитыш (DevilFlippy)",normal,1,Completed,"Scav Base","Scav Base: Objective #2","4","09:34:17","09:36:28",
Bot49,"Пётр Упитыш (DevilFlippy)",normal,1,Active,"Scav Base","Scav Base: Objective #3","1","09:36:33","N/A",
Bot51,"Никита Грустный (Kiki)",normal,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","09:34:27","09:34:37",
Bot51,"Никита Грустный (Kiki)",normal,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #1","1","09:34:42","09:34:58",
Bot51,"Никита Грустный (Kiki)",normal,1,Active,"Scav Base","Scav Base: Objective #1","1","09:35:03","N/A",
Bot54,"Никитка Газобетон (vampuico)",normal,1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #2","1","09:34:48","09:35:14",
Bot54,"Никитка Газобетон (vampuico)",normal,1,Pending,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","1","09:35:19","N/A",
Bot54,"Никитка Газобетон (vampuico)",normal,1,Completed,"Sawmill Shack","Sawmill Shack: Objective #1","2","09:35:43","09:37:10",
Bot54,"Никитка Газобетон (vampuico)",normal,1,Active,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","09:37:15","N/A",
Bot58,"AshleyShcaefferBMW",normal,19,Completed,"Scav Town Sniping","Scav Town Sniping: Objective #3","2","09:35:57","09:37:19",
Bot58,"AshleyShcaefferBMW",normal,19,Failed,"Scav Town Sniping","Scav Town Sniping: Objective #1","1","09:37:24","09:38:53",
Bot70,"Гена Фармацевт (ChiNoel)",normal,1,Completed,"Scav Base","Scav Base: Objective #2","4","09:38:03","09:41:01",
Bot70,"Гена Фармацевт (ChiNoel)",normal,1,Pending,"Scav Base","Scav Base: Objective #3","1","09:41:06","N/A",
Bot71,"Джонатан Брейк (kmyuhkyuk)",normal,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #1","1","09:38:58","09:40:26",
Bot71,"Джонатан Брейк (kmyuhkyuk)",normal,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #3","1","09:40:31","09:40:54",
Bot71,"Джонатан Брейк (kmyuhkyuk)",normal,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #2","1","09:41:00","09:41:24",
Bot71,"Джонатан Брейк (kmyuhkyuk)",normal,1,Failed,"Scav Base","Scav Base: Objective #2","1","09:41:29","09:43:17",
Bot76,"craink",normal,25,Active,"Sawmill Warehouse","Sawmill Warehouse: Objective #2","1","09:39:28","N/A",
Bot77,"Терентий Очко (Chomp)",normal,1,Pending,"Scav Base","Scav Base: Objective #2","4","09:39:38","N/A",
Bot80,"Гурам Бугор (jehree)",normal,1,Completed,"Scav House","Scav House: Objective #1","1","09:39:43","09:39:47",
Bot82,"Anthal",normal,25,Active,"Sawmill Cabins","Sawmill Cabins: Objective #1","1","09:40:59","N/A",
Bot88,"Олег Богемный (Floppa)",normal,1,Completed,"Scav Base","Scav Base: Objective #1","2","09:43:05","09:44:01",
Bot89,"Марат Микрофон (PaPaSamBuBu)",normal,1,Active,"Sawmill Shack","Sawmill Shack: Objective #1","1","09:43:05","N/A",
Bot90,"Мстислав Сладкоежка (mighty_condor)",normal,1,Active,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","09:43:30","N/A",
Bot91,"Альвиан Боржоми (52sierra)",normal,1,Active,"Scav Base","Scav Base: Objective #1","1","09:43:30","N/A",
Bot92,"Порфирий Дырявый (IsaacSin)",normal,1,Pending,"Scav Base","Scav Base: Objective #2","4","09:43:52","N/A",
Bot98,"Тоха БОБР (Logical Solutions)",normal,1,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","09:46:53","09:47:21",
Bot103,"Таир Родненький (IhanaMies)",normal,1,Active,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","09:48:08","N/A",
Bot108,"Валёк Сынуля (Stealthsuit)",normal,1,Pending,"Scav Base","Scav Base: Objective #1","2","09:48:41","N/A",
Bot109,"Батыр Молодой (Bobitec)",normal,1,Active,"Sniper Rock Crates","Sniper Rock Crates: Objective #1","1","09:49:49","N/A",
Bot111,"Илюха Свинина (OXIdiezd)",normal,1,Active,"Scav Base","Scav Base: Objective #3","1","09:50:34","N/A",
