Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot85,"Belzedar",normal,20,Failed,"Supply Plans","Item Secure Folder 0052","1","23:12:07","23:33:18",
Bot86,"Life",normal,22,Failed,"The Cult - Part 2","Zone place_peacemaker_007_2_N2","1","23:12:08","23:21:25",
Bot105,"Digi",normal,38,Failed,"Health Care Privacy - Part 3","Item Blood sample","1","23:16:44","23:21:59",
Bot106,"vo1ter",normal,11,Failed,"Introduction","Zone huntsman_001","1","23:16:54","23:19:00",
Bot107,"Revingly",normal,26,Failed,"Informed Means Armed","Zone place_skier_11_1","1","23:16:55","23:25:53",
Bot116,"Terkoiz",normal,27,Completed,"Supply Plans","Item Secure Folder 0052","1","23:19:49","23:20:00",
Bot116,"Terkoiz",normal,27,Completed,"Lend-Lease - Part 1","Item Single-axis Fiber Optic Gyroscope #1","1","23:20:05","23:20:26",
Bot116,"Terkoiz",normal,27,Failed,"Lend-Lease - Part 1","Item Motor Controller #1","1","23:20:31","23:25:34",
Bot125,"Yakhmet",normal,25,Completed,"The Cult - Part 2","Zone place_peacemaker_007_2_N2_1","1","23:21:21","23:21:42",
Bot125,"Yakhmet",normal,25,Failed,"The Cult - Part 2","Zone place_peacemaker_007_2_N2","1","23:22:12","23:27:37",
Bot128,"Пул Барбарис (GopnikWarrior)",normal,1,Active,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #2","1","23:21:44","N/A",
Bot132,"Тоха Стиляга (Bepis)",normal,1,Active,"Scav Base","Scav Base: Objective #1","1","23:22:46","N/A",
Bot133,"Hupfi",normal,25,Failed,"Lend-Lease - Part 1","Item Motor Controller #1","1","23:23:09","23:25:04",
Bot134,"Queen-Goddess",normal,15,Failed,"Steady Signal","Zone q14_8_4","1","23:23:09","23:25:39",
Bot136,"Fershte",normal,25,Active,"Health Care Privacy - Part 3","Zone ter_015_area_1","1","23:24:22","N/A",
Bot137,"captainfoam",normal,19,Failed,"Gratitude","Zone place_THX_15","1","23:24:23","23:40:38",
Bot142,"Прохор Инструктор (TimmyGG)",normal,1,Active,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","23:25:38","N/A",
Bot150,"scrob",normal,2,Failed,"Dead Man's Place","Dead Man's Place: Objective #1","1","23:29:46","23:37:13",
Bot149,"WillDaPope",normal,4,Failed,"Sawmill Camp","Sawmill Camp: Objective #1","1","23:29:46","23:40:58",
Bot151,"Big Chungus",normal,16,Failed,"Sawmill Warehouse","Sawmill Warehouse: Objective #1","1","23:29:46","23:36:04",
Bot152,"YankeeNoodle742",normal,18,Failed,"Scav House Sniping","Scav House Sniping: Objective #1","1","23:29:47","23:36:57",
Bot155,"Максим Динамит (Digi)",normal,1,Completed,"Sawmill Camp","Sawmill Camp: Objective #1","1","23:31:25","23:31:49",
Bot155,"Максим Динамит (Digi)",normal,1,Completed,"Dead Man's Place","Dead Man's Place: Objective #1","1","23:31:54","23:33:08",
Bot155,"Максим Динамит (Digi)",normal,1,Failed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","23:33:14","23:34:12",
Bot164,"Дроп Минский (Gyozone)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #2","1","23:33:28","23:33:40",
Bot167,"kwebber321",normal,24,Active,"Sawmill Cabins","Sawmill Cabins: Objective #1","1","23:34:20","N/A",
Bot168,"PaPaSamBuBu",normal,20,Pending,"Sawmill Shack","Sawmill Shack: Objective #1","1","23:34:21","N/A",
Bot169,"TimmyGG",normal,14,Completed,"Sawmill Shack","Sawmill Shack: Objective #1","2","23:34:21","23:42:35",
Bot169,"TimmyGG",normal,14,Completed,"Sawmill Patrol","Sawmill Patrol: Objective #3","2","23:42:40","23:43:24",
Bot169,"TimmyGG",normal,14,Failed,"Sawmill Patrol","Sawmill Patrol: Objective #5","2","23:43:29","23:43:43",
Bot171,"Прокопий Сикель (IvanTheThicc)",normal,1,Active,"Scav Base","Scav Base: Objective #2","1","23:34:26","N/A",
Bot175,"Ильнур Знахарь (LuckyCharmT)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","23:35:07","23:35:38",
Bot175,"Ильнур Знахарь (LuckyCharmT)",normal,1,Active,"USEC Camp North","USEC Camp North: Objective #3","1","23:35:43","N/A",
Bot176,"Игорь Кастет (Kaeno)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","23:35:07","23:35:27",
Bot176,"Игорь Кастет (Kaeno)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","23:35:32","23:35:45",
Bot176,"Игорь Кастет (Kaeno)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #2","1","23:35:50","23:35:58",
Bot178,"Данила Верстак (Nasc)",normal,1,Failed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","1","23:36:52","23:38:39",
Bot179,"MacrossMX7167",normal,21,Completed,"USEC Camp South","USEC Camp South: Objective #3","4","23:36:52","23:43:26",
Bot179,"MacrossMX7167",normal,21,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","23:43:31","23:44:01",
Bot179,"MacrossMX7167",normal,21,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","23:44:06","23:45:09",
Bot179,"MacrossMX7167",normal,21,Active,"Scav Bunker","Scav Bunker: Objective #1","1","23:45:14","N/A",
Bot180,"MadDutch",normal,25,Pending,"Sunken Village","Sunken Village: Objective #2","1","23:36:53","N/A",
Bot183,"Илюша Умник (archon0ne)",normal,1,Active,"USEC Camp South","USEC Camp South: Objective #3","1","23:37:31","N/A",
Bot182,"Гурам Калач (KokaZ93)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #3","1","23:37:32","23:37:44",
Bot185,"Jester_Stacks",normal,25,Pending,"RUAF Roadblock Sniping","RUAF Roadblock Sniping: Objective #1","1","23:38:35","N/A",
Bot185,"Jester_Stacks",normal,25,Active,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","23:38:35","N/A",
Bot186,"Fontaine",normal,18,Pending,"Scav Base","Scav Base: Objective #1","1","23:38:35","N/A",
Bot187,"Донатий Нервный (Miraki)",normal,1,Completed,"Sawmill Camp","Sawmill Camp: Objective #1","1","23:39:02","23:39:27",
Bot187,"Донатий Нервный (Miraki)",normal,1,Failed,"Sawmill Shack","Sawmill Shack: Objective #1","1","23:39:32","23:40:57",
Bot189,"Яша Сигаретка (Miraki)",normal,1,Active,"Old Sawmill","Old Sawmill: Objective #1","1","23:40:09","N/A",
Bot190,"Борька Работяга (Panicdots)",normal,1,Completed,"Convoy","Convoy: Objective #1","1","23:40:43","23:42:24",
Bot190,"Борька Работяга (Panicdots)",normal,1,Completed,"Convoy","Convoy: Objective #2","1","23:42:29","23:42:44",
Bot190,"Борька Работяга (Panicdots)",normal,1,Active,"USEC Camp North","USEC Camp North: Objective #1","3","23:42:49","N/A",
Bot192,"Лева Паштет (Fontaine)",normal,1,Active,"Scav Base","Scav Base: Objective #2","1","23:41:24","N/A",
Bot193,"Лаг СОБР (Props)",normal,1,Active,"Ambulance","Ambulance: Objective #1","1","23:41:24","N/A",
Bot195,"Гена Пикатиний (Pettan)",normal,1,Active,"Old Sawmill","Old Sawmill: Objective #1","1","23:41:48","N/A",
Bot196,"Katto",normal,10,Active,"Scav Base","Scav Base: Objective #2","1","23:43:18","N/A",
Bot197,"IvanTheThicc",normal,11,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #2","1","23:43:19","23:45:52",
Bot197,"IvanTheThicc",normal,11,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #3","1","23:45:57","23:46:13",
Bot197,"IvanTheThicc",normal,11,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #1","1","23:46:18","23:46:55",
Bot197,"IvanTheThicc",normal,11,Active,"Spine","Spine: Objective #1","1","23:47:00","N/A",
Bot199,"Саня Сова (Devraccoon)",normal,1,Pending,"Sawmill Shack","Sawmill Shack: Objective #1","2","23:43:21","N/A",
Bot202,"GopnikWarrior",normal,8,Failed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","23:43:35","23:44:44",
Bot204,"Claus1978",normal,18,Failed,"ZB-014 Inner Room","ZB-014 Inner Room: Objective #1","1","23:44:49","23:45:10",
Bot204,"Claus1978",normal,18,Active,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","23:45:16","N/A",
Bot210,"Пахан Руссиано (CouponBugDotCom)",normal,1,Active,"Sawmill Shack","Sawmill Shack: Objective #1","1","23:46:09","N/A",
Bot214,"ChazLTK",normal,12,Active,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","23:46:39","N/A",
Bot213,"Kobrakon",normal,18,Pending,"Sawmill Camp","Sawmill Camp: Objective #1","1","23:46:39","N/A",
Bot212,"aleves",normal,26,Pending,"Sawmill Cabins","Sawmill Cabins: Objective #1","1","23:46:39","N/A",
