Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot21,"matt",normal,6,Failed,"First in Line","Zone Sandbox_1_MedicalArea_exploration","1","19:43:43","19:45:28",
Bot21,"matt",normal,6,Failed,"Luxurious Life","Item Bottle of Le Jean wine","1","19:45:33","19:46:59",
Bot23,"Waffle",normal,13,Completed,"Skyside Hotel Outside","Skyside Hotel Outside: Objective #2","1","19:43:43","19:46:07",
Bot23,"Waffle",normal,13,Failed,"Skyside Hotel Outside","Skyside Hotel Outside: Objective #3","1","19:46:13","19:52:53",
Bot26,"gansik",normal,14,Failed,"Underground North","Underground North: Objective #5","1","19:43:44","19:51:59",
Bot25,"mighty_condor",normal,13,Failed,"Spawn Rush","Spawn Rush: Objective #1","1","19:43:44","19:45:04",
Bot24,"ViolentAmbush",normal,14,Failed,"Capital Insight Cafe Camping","Capital Insight Cafe Camping: Objective #1","1","19:43:44","19:44:54",
Bot24,"ViolentAmbush",normal,14,Failed,"Shooting Cans","Zone Sandbox_2_AGS_exploration","1","19:43:44","19:44:54",
Bot28,"VIPkiller17",normal,13,Failed,"Shooting Cans","Zone Sandbox_2_AGS_exploration","1","19:46:41","19:47:14",
Bot29,"Victor_Two",normal,3,Failed,"Underground South","Underground South: Objective #4","1","19:46:42","19:47:33",
Bot35,"Boop",normal,16,Failed,"TerraGroup Office Upstairs Sniping","TerraGroup Office Upstairs Sniping: Objective #2","1","19:48:21","19:49:51",
Bot35,"Boop",normal,16,Failed,"TerraGroup Office Upstairs Sniping","TerraGroup Office Upstairs Sniping: Objective #1","2","19:48:23","19:49:51",
Bot36,"wara",normal,5,Failed,"Saving the Mole","Zone Sandbox_5_Office_exploration","1","19:48:23","19:53:59",
Bot46,"Snofielf",normal,11,Failed,"Saving the Mole","Item TerraGroup scientist's hard drive","1","19:51:25","19:54:43",
Bot49,"aburiu",normal,6,Failed,"Saving the Mole","Zone Sandbox_5_Office_exploration","1","19:52:54","19:56:39",
Bot50,"Wrecker",normal,12,Failed,"Shooting Cans","Zone Sandbox_2_Kord_exploration","1","19:53:00","19:55:14",
Bot55,"Alex",normal,17,Active,"Saving the Mole","Item TerraGroup scientist's hard drive","1","19:55:45","N/A",
Bot56,"R3",normal,5,Failed,"Luxurious Life","Item Bottle of Le Jean wine","1","19:55:45","19:58:25",
Bot61,"Ботир Баклаха (ClaudioIonck)",normal,1,Active,"Mira Avenue Extract Camping","Mira Avenue Extract Camping: Objective #1","2","19:56:15","N/A",
Bot62,"Киса Герой (JaydanCan)",normal,1,Active,"Skyside Hotel","Skyside Hotel: Objective #4","1","19:56:17","N/A",
Bot64,"btdc00",normal,13,Failed,"Saving the Mole","Zone Sandbox_5_DeadGroup_exploration","1","19:58:44","20:01:08",
Bot65,"Gleneth",normal,3,Failed,"Saving the Mole","Zone Sandbox_5_DeadGroup_exploration","1","19:58:44","19:59:45",
Bot68,"ShadowXtrex",normal,3,Pending,"Kyshperski","Kyshperski: Objective #4","2","20:00:44","N/A",
Bot73,"Lavax",normal,10,Active,"TerraGroup Office Camping","TerraGroup Office Camping: Objective #1","1","20:02:14","N/A",
